Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
159000,1.31,-0.069,4.432,32.21,0.006,0.018,0.798,0.759
159500,0.429,-0.065,18.978,32.006,0.005,0.018,0.8,0.759
160000,0.532,-0.061,63.971,32.528,0.003,0.018,0.8,0.759
160500,-0.832,-0.07,43.037,32.869,0.011,0.018,0.797,0.759
161000,1.491,-0.053,22.955,33.026,0.004,0.016,0.799,0.76
161500,0.179,-0.048,4.045,32.696,0.01,0.016,0.79,0.76
162000,2.802,-0.015,3.012,32.386,0.03,0.016,0.787,0.76
162500,1.49,0.008,9.728,31.693,0.047,0.017,0.774,0.759
163000,0.536,0.013,4.736,31.225,0.039,0.017,0.727,0.759
163500,-0.089,0.012,26.312,31.464,0.001,0.017,0.798,0.764
164000,2.106,0.033,28.169,31.481,0.017,0.017,0.795,0.764
164500,0.523,0.061,46.43,31.474,0.011,0.017,0.798,0.764
165000,-0.006,0.08,59.932,31.711,0.003,0.017,0.8,0.764
165500,0.236,0.082,59.846,31.683,0.001,0.017,0.8,0.764
166000,0.939,0.084,5.621,31.451,0.113,0.018,0.719,0.763
166500,0.293,0.088,16.865,31.516,0.008,0.018,0.787,0.769
167000,1.553,0.104,41.417,31.794,0.016,0.018,0.798,0.769
167500,0.429,0.107,88.083,30.864,0.001,0.018,0.8,0.769
168000,-1.447,0.096,49.092,31.339,0.005,0.016,0.8,0.771
168500,0.976,0.118,158.431,32.867,0.001,0.015,0.8,0.772
169000,-1.275,0.111,15.707,32.977,0.027,0.015,0.789,0.772
169500,-0.521,0.106,11.324,32.802,0.012,0.015,0.794,0.772
170000,2.213,0.106,46.23,32.933,0.011,0.015,0.798,0.772
170500,-0.269,0.1,62.95,32.52,0.003,0.015,0.8,0.772
171000,-1.035,0.09,8.76,32.522,0.033,0.016,0.783,0.772
171500,2.494,0.114,204.068,34.419,0.001,0.016,0.8,0.772
172000,1.372,0.128,10.602,34.192,0.011,0.016,0.799,0.772
172500,-0.444,0.123,16.5,34.339,0.006,0.016,0.796,0.776
173000,-0.044,0.133,16.056,34.347,0.003,0.015,0.799,0.777
173500,-0.197,0.138,20.526,34.434,0.007,0.015,0.795,0.776
174000,0.285,0.163,3.062,33.764,0.014,0.015,0.796,0.776
174500,-1.687,0.137,5.703,33.309,0.029,0.015,0.763,0.776
175000,-0.225,0.12,52.761,33.715,0.003,0.015,0.799,0.776
175500,-0.048,0.11,13.526,33.707,0.003,0.015,0.8,0.776
176000,0.183,0.117,94.116,34.36,0.003,0.015,0.8,0.776
176500,-0.008,0.116,42.737,34.425,0.0,0.015,0.8,0.776
177000,-0.206,0.097,11.495,34.442,0.01,0.015,0.745,0.776
177500,0.499,0.133,15.31,33.572,0.018,0.015,0.798,0.776
178000,-0.403,0.129,4.929,33.212,0.009,0.015,0.788,0.776
178500,1.177,0.131,17.552,32.54,0.028,0.015,0.79,0.776
179000,2.125,0.162,63.98,33.067,0.025,0.015,0.798,0.776
179500,0.556,0.163,29.972,33.26,0.017,0.015,0.795,0.776
180000,-0.042,0.159,19.852,33.414,0.017,0.015,0.794,0.777
180500,0.002,0.168,12.663,33.466,0.0,0.015,0.799,0.777
181000,-0.158,0.173,2.819,33.337,0.01,0.015,0.794,0.777
181500,1.133,0.18,60.396,33.78,0.007,0.015,0.8,0.777
182000,-0.988,0.193,23.672,33.753,0.008,0.015,0.799,0.777
182500,-0.752,0.185,12.687,33.626,0.021,0.015,0.797,0.777
183000,-0.736,0.173,2.378,32.951,0.093,0.016,0.205,0.771
183500,1.492,0.205,61.889,32.911,0.009,0.016,0.799,0.771
184000,0.271,0.197,10.549,32.893,0.006,0.016,0.798,0.771
184500,-1.701,0.201,27.769,32.718,0.02,0.016,0.797,0.771
185000,0.857,0.207,29.062,32.786,0.011,0.016,0.795,0.771
185500,-0.534,0.213,15.199,32.769,0.033,0.016,0.794,0.771
186000,2.133,0.233,3.514,32.371,0.101,0.017,0.693,0.77
186500,1.195,0.25,13.532,32.302,0.084,0.018,0.041,0.762
187000,-0.626,0.24,155.0,33.786,0.004,0.018,0.799,0.763
187500,-0.244,0.244,40.326,33.961,0.006,0.018,0.797,0.763
188000,0.032,0.236,130.977,35.01,0.002,0.018,0.8,0.763
188500,0.082,0.239,81.899,35.585,0.003,0.018,0.799,0.763
189000,-0.001,0.232,21.451,35.755,0.0,0.017,0.8,0.77
189500,-0.445,0.236,83.346,36.36,0.003,0.017,0.799,0.77
190000,-1.058,0.225,28.132,36.489,0.013,0.017,0.798,0.77
190500,-0.97,0.229,110.054,37.401,0.003,0.017,0.8,0.77
191000,0.565,0.235,2.632,37.096,0.053,0.017,0.744,0.77
191500,-0.285,0.222,89.749,35.742,0.003,0.017,0.799,0.77
192000,-1.496,0.187,15.881,35.369,0.022,0.017,0.795,0.77
192500,-1.456,0.19,32.821,35.36,0.013,0.017,0.798,0.77
193000,1.846,0.228,52.366,35.635,0.011,0.017,0.798,0.77
193500,-0.327,0.219,6.313,35.598,0.011,0.016,0.798,0.771
194000,0.33,0.222,63.007,36.161,0.008,0.016,0.798,0.775
194500,-1.295,0.198,8.208,36.028,0.129,0.018,0.453,0.772
