Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
29000,-163.63,-113.908,2971.043,1298.468,0.059,0.087,0.469,0.433
29500,-44.266,-112.727,162.9,1279.221,0.058,0.087,0.45,0.433
30000,-81.442,-112.206,787.631,1271.028,0.092,0.087,0.44,0.433
30500,21.21,-110.019,54.025,1251.077,0.119,0.087,0.428,0.433
31000,-161.81,-110.854,2319.817,1268.315,0.164,0.089,0.435,0.433
31500,-88.527,-110.5,491.172,1255.979,0.128,0.089,0.447,0.434
32000,-155.554,-111.204,1600.062,1261.356,0.221,0.091,0.4,0.433
32500,-63.937,-110.477,359.16,1247.476,0.103,0.091,0.458,0.433
33000,-28.022,-109.227,149.473,1230.839,0.187,0.093,0.348,0.432
33500,-61.083,-108.509,283.831,1216.705,0.144,0.094,0.44,0.432
34000,-71.713,-107.968,539.462,1206.745,0.027,0.093,0.465,0.433
34500,-63.158,-107.318,398.372,1195.03,0.09,0.093,0.448,0.433
35000,-82.306,-106.961,709.256,1188.09,0.048,0.092,0.453,0.433
35500,-7.458,-105.559,98.166,1172.739,0.139,0.093,0.166,0.43
36000,-132.749,-105.937,1302.121,1174.536,0.042,0.092,0.463,0.43
36500,-38.692,-105.016,195.976,1161.131,0.156,0.093,0.404,0.43
37000,-57.55,-104.374,531.667,1152.625,0.059,0.092,0.465,0.43
37500,28.368,-102.605,85.36,1138.395,0.062,0.092,0.457,0.43
38000,-128.721,-102.948,1498.781,1143.137,0.16,0.093,0.436,0.431
38500,-76.307,-102.602,806.118,1138.76,0.322,0.096,0.343,0.429
39000,-132.941,-102.991,927.333,1136.049,0.063,0.095,0.457,0.43
39500,-126.872,-103.293,975.864,1134.022,0.195,0.097,0.418,0.43
40000,-92.52,-103.159,926.236,1131.424,0.159,0.097,0.396,0.429
40500,71.525,-101.002,355.843,1121.849,0.109,0.098,0.452,0.429
41000,-111.74,-101.133,1232.186,1123.195,0.109,0.098,0.441,0.43
41500,-64.707,-100.694,208.375,1112.173,0.06,0.097,0.455,0.43
42000,-65.104,-100.271,416.496,1103.891,0.106,0.097,0.455,0.43
42500,-39.118,-99.551,164.516,1092.839,0.087,0.097,0.445,0.43
43000,-95.737,-99.507,628.868,1087.444,0.072,0.097,0.451,0.431
43500,-80.535,-99.289,577.128,1081.579,0.037,0.096,0.463,0.431
44000,-51.452,-98.745,285.132,1072.528,0.05,0.096,0.446,0.431
44500,54.064,-97.028,289.477,1063.73,0.048,0.095,0.463,0.432
45000,-167.442,-97.811,2647.513,1081.327,0.124,0.095,0.43,0.432
45500,-56.13,-97.353,335.303,1073.129,0.078,0.095,0.408,0.431
46000,-58.81,-96.934,411.267,1065.935,0.069,0.095,0.45,0.431
46500,-56.972,-96.504,432.918,1059.129,0.123,0.095,0.436,0.432
47000,-80.433,-96.333,862.197,1057.034,0.044,0.095,0.443,0.432
47500,-112.486,-96.503,893.17,1055.309,0.053,0.094,0.46,0.432
48000,-47.85,-95.996,553.087,1050.077,0.135,0.095,0.388,0.431
