Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
16000,60.895,85.687,92.036,171.897,0.057,0.083,0.495,0.489
16500,58.86,84.874,114.309,170.152,0.072,0.083,0.492,0.489
17000,77.597,84.66,158.701,169.816,0.06,0.082,0.494,0.49
17500,83.693,84.632,160.484,169.549,0.061,0.082,0.495,0.49
18000,89.267,84.761,161.514,169.326,0.051,0.081,0.496,0.49
18500,75.908,84.522,147.224,168.728,0.075,0.081,0.492,0.49
19000,70.955,84.165,115.581,167.33,0.055,0.08,0.495,0.49
19500,84.534,84.174,167.12,167.324,0.063,0.08,0.494,0.49
20000,94.099,84.422,183.772,167.736,0.069,0.079,0.494,0.49
20500,74.939,84.191,170.849,167.812,0.076,0.079,0.492,0.49
21000,32.835,82.968,48.787,164.978,0.091,0.08,0.488,0.49
21500,84.03,82.993,169.881,165.092,0.062,0.079,0.494,0.49
22000,99.653,83.372,205.606,166.012,0.048,0.078,0.496,0.491
22500,49.956,82.629,94.596,164.425,0.091,0.079,0.489,0.491
23000,83.355,82.645,186.849,164.913,0.063,0.078,0.494,0.491
23500,75.717,82.498,128.245,164.133,0.054,0.078,0.495,0.491
24000,78.737,82.419,166.462,164.181,0.081,0.078,0.491,0.491
24500,85.097,82.474,161.114,164.119,0.05,0.077,0.496,0.491
25000,125.547,83.335,279.183,166.42,0.048,0.077,0.496,0.491
25500,97.179,83.607,209.374,167.262,0.078,0.077,0.492,0.491
26000,66.91,83.286,121.869,166.389,0.059,0.076,0.494,0.491
26500,90.243,83.417,209.265,167.198,0.077,0.076,0.492,0.491
27000,79.339,83.341,143.384,166.757,0.062,0.076,0.494,0.491
27500,84.391,83.361,149.662,166.446,0.059,0.076,0.495,0.491
28000,71.667,83.152,106.615,165.378,0.057,0.076,0.495,0.491
28500,77.807,83.058,135.535,164.854,0.064,0.075,0.494,0.491
29000,81.808,83.036,151.197,164.619,0.059,0.075,0.494,0.491
29500,100.082,83.325,217.357,165.513,0.07,0.075,0.493,0.491
30000,82.395,83.31,165.184,165.507,0.07,0.075,0.492,0.491
30500,46.201,82.701,62.66,163.821,0.085,0.075,0.489,0.491
31000,54.827,82.252,117.878,163.08,0.071,0.075,0.49,0.491
31500,54.235,81.807,99.099,162.065,0.086,0.075,0.488,0.491
32000,68.313,81.596,101.728,161.122,0.056,0.075,0.494,0.491
32500,103.366,81.931,233.915,162.242,0.065,0.075,0.493,0.491
33000,69.795,81.747,136.884,161.858,0.079,0.075,0.49,0.491
33500,70.359,81.577,129.953,161.381,0.082,0.075,0.489,0.491
34000,70.32,81.412,115.335,160.704,0.07,0.075,0.491,0.491
34500,61.742,81.127,110.755,159.98,0.079,0.075,0.488,0.491
35000,84.171,81.17,160.373,159.986,0.079,0.075,0.489,0.491
35500,81.056,81.169,156.02,159.93,0.068,0.075,0.491,0.491
36000,59.777,80.871,91.407,158.978,0.072,0.075,0.49,0.491
36500,69.351,80.714,133.766,158.633,0.055,0.075,0.491,0.491
37000,91.771,80.863,170.858,158.798,0.051,0.074,0.492,0.491
37500,70.012,80.718,112.857,158.186,0.067,0.074,0.49,0.491
38000,63.398,80.491,109.129,157.54,0.067,0.074,0.488,0.491
38500,63.287,80.267,102.175,156.821,0.089,0.074,0.485,0.491
39000,97.743,80.491,185.268,157.186,0.057,0.074,0.491,0.491
39500,70.157,80.36,116.721,156.674,0.07,0.074,0.488,0.491
40000,89.827,80.479,170.432,156.846,0.063,0.074,0.489,0.491
40500,47.283,80.069,106.0,156.218,0.097,0.074,0.475,0.491
41000,50.392,79.707,89.282,155.402,0.067,0.074,0.483,0.491
41500,86.957,79.794,147.168,155.302,0.076,0.074,0.487,0.491
42000,99.741,80.032,189.066,155.704,0.066,0.074,0.488,0.491
42500,75.94,79.984,134.989,155.461,0.049,0.074,0.488,0.491
43000,67.099,79.834,115.411,154.995,0.074,0.074,0.484,0.49
43500,82.182,79.861,182.778,155.314,0.068,0.074,0.484,0.49
44000,74.507,79.8,152.481,155.282,0.07,0.074,0.483,0.49
44500,75.562,79.752,120.703,154.894,0.073,0.074,0.484,0.49
45000,44.443,79.36,65.117,153.896,0.086,0.074,0.478,0.49
45500,98.187,79.567,191.945,154.314,0.072,0.074,0.485,0.49
46000,41.123,79.149,80.621,153.513,0.087,0.074,0.469,0.49
46500,83.58,79.197,135.798,153.323,0.073,0.074,0.484,0.49
47000,59.661,78.989,94.482,152.697,0.066,0.074,0.481,0.49
47500,110.0,79.315,230.618,153.517,0.06,0.074,0.486,0.49
48000,68.855,79.206,124.405,153.214,0.067,0.073,0.481,0.49
48500,63.375,79.043,117.439,152.845,0.064,0.073,0.479,0.489
49000,72.659,78.978,141.003,152.724,0.05,0.073,0.481,0.489
49500,95.756,79.147,181.964,153.019,0.066,0.073,0.483,0.489
50000,68.53,79.041,127.817,152.767,0.049,0.073,0.481,0.489
50500,89.06,78.952,202.904,152.699,0.061,0.072,0.479,0.489
51000,85.672,78.854,170.216,152.441,0.068,0.071,0.479,0.489
51500,88.561,78.727,189.91,152.041,0.065,0.071,0.479,0.489
52000,47.775,77.997,98.395,150.212,0.082,0.07,0.465,0.489
52500,87.02,77.777,171.695,149.553,0.065,0.07,0.48,0.489
53000,86.446,77.755,170.512,149.617,0.047,0.069,0.481,0.489
53500,96.441,77.799,216.371,150.134,0.046,0.069,0.482,0.489
54000,101.243,77.735,220.865,150.081,0.071,0.069,0.48,0.489
54500,104.547,77.817,223.924,149.84,0.044,0.068,0.483,0.489
55000,99.707,78.077,244.004,150.915,0.074,0.068,0.476,0.489
55500,115.888,78.477,250.753,152.103,0.035,0.067,0.484,0.489
56000,92.144,78.509,226.589,152.718,0.061,0.067,0.477,0.489
56500,110.323,79.102,238.941,154.31,0.045,0.067,0.482,0.489
57000,125.848,79.491,326.285,155.852,0.054,0.066,0.481,0.489
57500,79.198,79.511,150.022,155.889,0.051,0.066,0.478,0.488
58000,95.409,79.635,182.164,155.621,0.067,0.066,0.479,0.488
